timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_selected_group_accuracy_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio,difficulty_selected_sample_count_mean_after
1789714660.189309,rollout,66,67,0.8999999761581421,0.4201284945011139,1.100000023841858,0.0,0.8999999761581421,0.4201284945011139,0.15132814645767212,6.332993507385254e-08,0.8164947628974915,0.25,0.75,0.75,0.875,0.8125,0.25,0.25,0.0,0.75,26650,3968,30618,416.40625,0.8999999761581421,0.4201284945011139,1.100000023841858,0.0,0.8999999761581421,0.4201284945011139,0.15132814645767212,6.332993507385254e-08,0.8164947628974915,0.25,0.75,0.75,0.875,0.8125,0.25,0.25,0.0,0.75,1518108,1771772,difficulty,True,8,8,0,0,26650,30618,0,0,536,536,0,0,0,False,512,0.06851331459922387,0.875,0.125,0.875,0.743718433538229,0.6428571428571429,0.7857142857142857,0.76318359375,513,0.06864712966680048,0.8125,0.8035714285714286,0.7142857142857143,1.875
1789714669.6491942,rollout,67,68,0.973437488079071,0.33770570158958435,1.100000023841858,0.0,0.973437488079071,0.33770570158958435,0.09623046964406967,9.313225746154785e-08,0.7453541159629822,0.375,0.625,0.625,0.984375,0.875,0.375,0.375,0.0,0.625,22931,4112,27043,358.296875,0.973437488079071,0.33770570158958435,1.100000023841858,0.0,0.973437488079071,0.33770570158958435,0.09623046964406967,9.313225746154785e-08,0.7453541159629822,0.375,0.625,0.625,0.984375,0.875,0.375,0.375,0.0,0.625,1541039,1798815,difficulty,True,8,8,0,0,22931,27043,0,0,544,544,0,0,0,False,513,0.06864712966680048,0.875,0.125,1.0,0.7274988695386139,0.7321428571428571,0.6875,0.7644980506822612,514,0.0687809447343771,0.875,0.8571428571428571,0.7142857142857143,2.0
1789714679.176206,rollout,68,69,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.08044922351837158,3.632158041000366e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,23896,3776,27672,373.375,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.08044922351837158,3.632158041000366e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,1564935,1826487,difficulty,True,8,8,0,0,23896,27672,0,0,552,552,0,0,0,False,514,0.0687809447343771,0.875,0.125,1.125,0.7112793055389987,0.7589285714285714,0.6763392857142857,0.765807392996109,515,0.0689147598019537,0.875,0.8571428571428571,0.42857142857142855,2.125
1789714688.7198915,rollout,69,70,0.8984375,0.4233247935771942,1.100000023841858,0.0,0.8984375,0.4233247935771942,0.10908203572034836,5.21540641784668e-08,0.7453542351722717,0.375,0.625,0.625,0.859375,0.8125,0.375,0.375,0.0,0.625,27285,3872,31157,426.328125,0.8984375,0.4233247935771942,1.100000023841858,0.0,0.8984375,0.4233247935771942,0.10908203572034836,5.21540641784668e-08,0.7453542351722717,0.375,0.625,0.625,0.859375,0.8125,0.375,0.375,0.0,0.625,1592220,1857644,difficulty,True,8,8,0,0,27285,31157,0,0,560,560,0,0,0,False,515,0.0689147598019537,1.0,0.0,1.25,0.674667653187317,0.671875,0.6796875,0.7669296116504855,515,0.0689147598019537,0.8125,0.8125,0.625,2.25
1789714706.9215,rollout,70,71,0.824999988079071,0.4615364372730255,1.100000023841858,0.0,0.824999988079071,0.4615364372730255,0.1300000101327896,2.2351741790771484e-08,0.745354413986206,0.375,0.625,0.625,0.90625,0.734375,0.375,0.375,0.0,0.625,26427,4280,30707,412.921875,0.824999988079071,0.4615364372730255,1.100000023841858,0.0,0.824999988079071,0.4615364372730255,0.1300000101327896,2.2351741790771484e-08,0.745354413986206,0.375,0.625,0.625,0.90625,0.734375,0.375,0.375,0.0,0.625,1618647,1888351,difficulty,True,8,8,0,0,26427,30707,0,0,568,568,0,0,0,False,515,0.0689147598019537,1.0,0.0,1.125,0.6908872171869322,0.71875,0.703125,0.7680218446601942,515,0.0689147598019537,0.734375,0.734375,0.625,2.125
1789714716.5846314,rollout,71,72,0.770312488079071,0.49366775155067444,1.100000023841858,0.0,0.770312488079071,0.49366775155067444,0.18732422590255737,3.725290298461914e-08,0.8164950013160706,0.25,0.75,0.75,0.828125,0.6875,0.25,0.25,0.0,0.75,25689,4048,29737,401.390625,0.770312488079071,0.49366775155067444,1.100000023841858,0.0,0.770312488079071,0.49366775155067444,0.18732422590255737,3.725290298461914e-08,0.8164950013160706,0.25,0.75,0.75,0.828125,0.6875,0.25,0.25,0.0,0.75,1644336,1918088,difficulty,True,8,8,0,0,25689,29737,0,0,576,576,0,0,0,False,515,0.0689147598019537,1.0,0.0,1.125,0.6908872171869322,0.5390625,0.693359375,0.7681432038834951,515,0.0689147598019537,0.6875,0.6875,0.75,2.125
1789714726.1809804,rollout,72,73,0.745312511920929,0.49471163749694824,1.100000023841858,0.0,0.745312511920929,0.49471163749694824,0.1545117199420929,6.146728992462158e-08,0.8164948225021362,0.25,0.75,0.75,0.890625,0.65625,0.25,0.25,0.0,0.75,24906,4000,28906,389.15625,0.745312511920929,0.49471163749694824,1.100000023841858,0.0,0.745312511920929,0.49471163749694824,0.1545117199420929,6.146728992462158e-08,0.8164948225021362,0.25,0.75,0.75,0.890625,0.65625,0.25,0.25,0.0,0.75,1669242,1946994,difficulty,True,8,8,0,0,24906,28906,0,0,584,584,0,0,0,False,515,0.0689147598019537,0.875,0.125,1.0,0.7274988695386139,0.48214285714285715,0.8125,0.7692961165048544,516,0.06904857486953031,0.65625,0.6071428571428571,0.8571428571428571,2.0
1789714736.935675,rollout,73,74,0.957812488079071,0.35447466373443604,1.100000023841858,0.0,0.957812488079071,0.35447466373443604,0.09779297560453415,7.450580596923828e-08,0.6666651964187622,0.5,0.5,0.5,0.984375,0.859375,0.5,0.5,0.0,0.5,22387,3608,25995,349.796875,0.957812488079071,0.35447466373443604,1.100000023841858,0.0,0.957812488079071,0.35447466373443604,0.09779297560453415,7.450580596923828e-08,0.6666651964187622,0.5,0.5,0.5,0.984375,0.859375,0.5,0.5,0.0,0.5,1691629,1972989,difficulty,True,8,8,0,0,22387,25995,0,0,592,592,0,0,0,False,516,0.06904857486953031,0.875,0.125,1.0,0.7274988695386139,0.6875,0.7566964285714286,0.7705910852713178,517,0.06918238993710692,0.859375,0.8392857142857143,0.5714285714285714,2.0
1789714746.2758288,rollout,74,75,0.760937511920929,0.4897738993167877,1.100000023841858,0.0,0.760937511920929,0.4897738993167877,0.17189455032348633,4.284083843231201e-08,0.816494882106781,0.25,0.75,0.75,0.890625,0.671875,0.25,0.25,0.0,0.75,24298,4784,29082,379.65625,0.760937511920929,0.4897738993167877,1.100000023841858,0.0,0.760937511920929,0.4897738993167877,0.17189455032348633,4.284083843231201e-08,0.816494882106781,0.25,0.75,0.75,0.890625,0.671875,0.25,0.25,0.0,0.75,1715927,2002071,difficulty,True,8,8,0,0,24298,29082,0,0,600,600,0,0,0,False,517,0.06918238993710692,1.0,0.0,1.0,0.7071067811865475,0.421875,0.7890625,0.7720623791102514,517,0.06918238993710692,0.671875,0.671875,0.75,2.0
1789714755.76573,rollout,75,76,0.862500011920929,0.4329668879508972,1.100000023841858,0.0,0.862500011920929,0.4329668879508972,0.15144531428813934,7.82310962677002e-08,0.8164948225021362,0.25,0.75,0.75,0.96875,0.765625,0.25,0.25,0.0,0.75,23405,4784,28189,365.703125,0.862500011920929,0.4329668879508972,1.100000023841858,0.0,0.862500011920929,0.4329668879508972,0.15144531428813934,7.82310962677002e-08,0.8164948225021362,0.25,0.75,0.75,0.96875,0.765625,0.25,0.25,0.0,0.75,1739332,2030260,difficulty,True,8,8,0,0,23405,28189,0,0,608,608,0,0,0,False,517,0.06918238993710692,0.875,0.125,1.25,0.6950597415393834,0.5982142857142857,0.7120535714285714,0.7739966150870407,518,0.06931620500468352,0.765625,0.7678571428571429,0.7142857142857143,2.25
1789714765.153043,rollout,76,77,0.9812499284744263,0.3417392671108246,1.100000023841858,0.0,0.9812499284744263,0.3417392671108246,0.0940234437584877,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.90625,0.890625,0.5,0.5,0.0,0.5,22988,4080,27068,359.1875,0.9812499284744263,0.3417392671108246,1.100000023841858,0.0,0.9812499284744263,0.3417392671108246,0.0940234437584877,4.0978193283081055e-08,0.6666651368141174,0.5,0.5,0.5,0.90625,0.890625,0.5,0.5,0.0,0.5,1762320,2057328,difficulty,True,8,8,0,0,22988,27068,0,0,616,616,0,0,0,False,518,0.06931620500468352,0.875,0.125,1.0,0.7274988695386139,0.6517857142857143,0.6763392857142857,0.775096525096525,519,0.06945002007226013,0.890625,0.8928571428571429,0.42857142857142855,2.0
1789714774.9252985,rollout,77,78,0.8218750357627869,0.46682608127593994,1.100000023841858,0.0,0.8218750357627869,0.46682608127593994,0.13445313274860382,5.21540641784668e-08,0.8164946436882019,0.25,0.75,0.75,0.875,0.734375,0.25,0.25,0.0,0.75,25048,4104,29152,391.375,0.8218750357627869,0.46682608127593994,1.100000023841858,0.0,0.8218750357627869,0.46682608127593994,0.13445313274860382,5.21540641784668e-08,0.8164946436882019,0.25,0.75,0.75,0.875,0.734375,0.25,0.25,0.0,0.75,1787368,2086480,difficulty,True,8,8,0,0,25048,29152,0,0,624,624,0,0,0,False,519,0.06945002007226013,0.875,0.125,1.125,0.7178300858899106,0.48660714285714285,0.8208705357142857,0.7769147398843931,520,0.06958383513983675,0.734375,0.6964285714285714,0.8571428571428571,2.125
1789714784.8844616,rollout,78,79,0.8671875596046448,0.44402727484703064,1.100000023841858,0.0,0.8671875596046448,0.44402727484703064,0.15400391817092896,3.166496753692627e-08,0.7453545331954956,0.375,0.625,0.625,0.859375,0.78125,0.375,0.375,0.0,0.625,26680,5696,32376,416.875,0.8671875596046448,0.44402727484703064,1.100000023841858,0.0,0.8671875596046448,0.44402727484703064,0.15400391817092896,3.166496753692627e-08,0.7453545331954956,0.375,0.625,0.625,0.859375,0.78125,0.375,0.375,0.0,0.625,1814048,2118856,difficulty,True,8,8,0,0,26680,32376,0,0,632,632,0,0,0,False,520,0.06958383513983675,1.0,0.0,1.5,0.6422285251880866,0.609375,0.76953125,0.7787560096153846,520,0.06958383513983675,0.78125,0.78125,0.625,2.5
1789714794.2959027,rollout,79,80,0.96875,0.3504532277584076,1.100000023841858,0.0,0.96875,0.3504532277584076,0.09027343988418579,2.8870999813079834e-08,0.5773491263389587,0.625,0.375,0.375,0.9375,0.875,0.625,0.625,0.0,0.375,19629,3456,23085,306.703125,0.96875,0.3504532277584076,1.100000023841858,0.0,0.96875,0.3504532277584076,0.09027343988418579,2.8870999813079834e-08,0.5773491263389587,0.625,0.375,0.375,0.9375,0.875,0.625,0.625,0.0,0.375,1833677,2141941,difficulty,True,8,8,0,0,19629,23085,0,0,640,640,0,0,0,False,520,0.06958383513983675,0.625,0.375,0.75,0.800722174241977,0.7,0.775,0.780078125,523,0.06998528034256657,0.875,0.8,0.6,1.75
1789714811.810301,rollout,80,81,0.815625011920929,0.4585064649581909,1.100000023841858,0.0,0.815625011920929,0.4585064649581909,0.10882812738418579,-0.00093124620616436,0.7453583478927612,0.375,0.625,0.625,0.96875,0.71875,0.375,0.25,0.125,0.625,23276,4136,27412,363.6875,0.815625011920929,0.4585064649581909,1.100000023841858,0.0,0.815625011920929,0.4585064649581909,0.10882812738418579,-0.00093124620616436,0.7453583478927612,0.375,0.625,0.625,0.96875,0.71875,0.375,0.25,0.125,0.625,1856953,2169353,difficulty,True,8,8,0,0,23276,27412,0,0,648,648,0,0,0,False,523,0.06998528034256657,1.0,0.0,1.0,0.7071067811865475,0.546875,0.7890625,0.781817638623327,523,0.06998528034256657,0.71875,0.71875,0.625,2.0
1789714821.36673,rollout,81,82,0.932812511920929,0.3920052945613861,1.100000023841858,0.0,0.932812511920929,0.3920052945613861,0.11943359673023224,6.332993507385254e-08,0.7453542947769165,0.375,0.625,0.625,0.890625,0.84375,0.375,0.375,0.0,0.625,24033,3904,27937,375.515625,0.932812511920929,0.3920052945613861,1.100000023841858,0.0,0.932812511920929,0.3920052945613861,0.11943359673023224,6.332993507385254e-08,0.7453542947769165,0.375,0.625,0.625,0.890625,0.84375,0.375,0.375,0.0,0.625,1880986,2197290,difficulty,True,8,8,0,0,24033,27937,0,0,656,656,0,0,0,False,523,0.06998528034256657,1.0,0.0,1.625,0.6260089611884715,0.6796875,0.740234375,0.7831321701720841,523,0.06998528034256657,0.84375,0.84375,0.625,2.625
1789714831.0946414,rollout,82,83,0.9828124642372131,0.33738240599632263,1.100000023841858,0.0,0.9828124642372131,0.33738240599632263,0.07826171815395355,2.3283064365386963e-08,0.5773490071296692,0.625,0.375,0.375,0.921875,0.890625,0.625,0.625,0.0,0.375,24720,4256,28976,386.25,0.9828124642372131,0.33738240599632263,1.100000023841858,0.0,0.9828124642372131,0.33738240599632263,0.07826171815395355,2.3283064365386963e-08,0.5773490071296692,0.625,0.375,0.375,0.921875,0.890625,0.625,0.625,0.0,0.375,1905706,2226266,difficulty,True,8,8,0,0,24720,28976,0,0,664,664,0,0,0,False,523,0.06998528034256657,1.0,0.0,1.25,0.674667653187317,0.6953125,0.740234375,0.7843869502868069,523,0.06998528034256657,0.890625,0.890625,0.375,2.25
1789714840.8551636,rollout,83,84,0.8343750238418579,0.46435439586639404,1.100000023841858,0.0,0.8343750238418579,0.46435439586639404,0.14343750476837158,5.4016709327697754e-08,0.8164947628974915,0.25,0.75,0.75,0.84375,0.75,0.25,0.25,0.0,0.75,25370,5520,30890,396.40625,0.8343750238418579,0.46435439586639404,1.100000023841858,0.0,0.8343750238418579,0.46435439586639404,0.14343750476837158,5.4016709327697754e-08,0.8164947628974915,0.25,0.75,0.75,0.84375,0.75,0.25,0.25,0.0,0.75,1931076,2257156,difficulty,True,8,8,0,0,25370,30890,0,0,672,672,0,0,0,False,523,0.06998528034256657,1.0,0.0,1.5,0.6487793055389987,0.5546875,0.865234375,0.7858807361376673,523,0.06998528034256657,0.75,0.75,0.75,2.5
1789714850.6325903,rollout,84,85,0.9406249523162842,0.3736218214035034,1.100000023841858,0.0,0.9406249523162842,0.3736218214035034,0.09519531577825546,3.725290298461914e-08,0.6666651964187622,0.5,0.5,0.5,0.96875,0.84375,0.5,0.5,0.0,0.5,23889,4208,28097,373.265625,0.9406249523162842,0.3736218214035034,1.100000023841858,0.0,0.9406249523162842,0.3736218214035034,0.09519531577825546,3.725290298461914e-08,0.6666651964187622,0.5,0.5,0.5,0.96875,0.84375,0.5,0.5,0.0,0.5,1954965,2285253,difficulty,True,8,8,0,0,23889,28097,0,0,680,680,0,0,0,False,523,0.06998528034256657,0.75,0.25,1.25,0.7220026102423618,0.7708333333333334,0.484375,0.7873745219885278,525,0.0702529104777198,0.84375,0.875,0.3333333333333333,2.25
1789714860.3018732,rollout,85,86,0.885937511920929,0.427939772605896,1.100000023841858,0.0,0.885937511920929,0.427939772605896,0.1203320324420929,4.6566128730773926e-08,0.7453543543815613,0.375,0.625,0.625,0.890625,0.796875,0.375,0.375,0.0,0.625,25036,4536,29572,391.1875,0.885937511920929,0.427939772605896,1.100000023841858,0.0,0.885937511920929,0.427939772605896,0.1203320324420929,4.6566128730773926e-08,0.7453543543815613,0.375,0.625,0.625,0.890625,0.796875,0.375,0.375,0.0,0.625,1980001,2314825,difficulty,True,8,8,0,0,25036,29572,0,0,688,688,0,0,0,False,525,0.0702529104777198,1.0,0.0,1.5,0.6487793055389987,0.54296875,0.81396484375,0.7878273809523809,525,0.0702529104777198,0.796875,0.796875,0.625,2.5
1789714870.173356,rollout,86,87,1.001562476158142,0.30885976552963257,1.100000023841858,0.0,1.001562476158142,0.30885976552963257,0.08201172202825546,5.960464477539063e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.90625,0.5,0.5,0.0,0.5,25896,4664,30560,404.625,1.001562476158142,0.30885976552963257,1.100000023841858,0.0,1.001562476158142,0.30885976552963257,0.08201172202825546,5.960464477539063e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.90625,0.5,0.5,0.0,0.5,2005897,2345385,difficulty,True,8,8,0,0,25896,30560,0,0,696,696,0,0,0,False,525,0.0702529104777198,0.75,0.25,1.125,0.738222174241977,0.6458333333333334,0.828125,0.7897619047619048,527,0.07052054061287301,0.90625,0.8958333333333334,0.5,2.125
1789714879.8349512,rollout,87,88,1.0671875476837158,0.1843518763780594,1.100000023841858,0.0,1.0671875476837158,0.1843518763780594,0.03021484613418579,3.725290298461914e-08,0.47140324115753174,0.75,0.25,0.25,0.984375,0.96875,0.75,0.75,0.0,0.25,22505,3944,26449,351.640625,1.0671875476837158,0.1843518763780594,1.100000023841858,0.0,1.0671875476837158,0.1843518763780594,0.03021484613418579,3.725290298461914e-08,0.47140324115753174,0.75,0.25,0.25,0.984375,0.96875,0.75,0.75,0.0,0.25,2028402,2371834,difficulty,True,8,8,0,0,22505,26449,0,0,704,704,0,0,0,False,527,0.07052054061287301,0.875,0.125,1.375,0.6788401775397682,0.8392857142857143,0.5,0.7917457305502846,528,0.07065435568044962,0.96875,0.9642857142857143,0.2857142857142857,2.375
1789714891.2834406,rollout,88,89,0.8812499642372131,0.43711718916893005,1.100000023841858,0.0,0.8812499642372131,0.43711718916893005,0.1600000113248825,9.872019290924072e-08,0.8819150328636169,0.125,0.875,0.875,0.84375,0.796875,0.125,0.125,0.0,0.875,24547,3816,28363,383.546875,0.8812499642372131,0.43711718916893005,1.100000023841858,0.0,0.8812499642372131,0.43711718916893005,0.1600000113248825,9.872019290924072e-08,0.8819150328636169,0.125,0.875,0.875,0.84375,0.796875,0.125,0.125,0.0,0.875,2052949,2400197,difficulty,True,8,8,0,0,24547,28363,0,0,712,712,0,0,0,False,528,0.07065435568044962,1.0,0.0,1.625,0.6260089611884715,0.6328125,0.783203125,0.79296875,528,0.07065435568044962,0.796875,0.796875,0.875,2.625
1789714900.983821,rollout,89,90,0.9203124642372131,0.39808258414268494,1.100000023841858,0.0,0.9203124642372131,0.39808258414268494,0.11466797441244125,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.921875,0.828125,0.375,0.375,0.0,0.625,23979,4264,28243,374.671875,0.9203124642372131,0.39808258414268494,1.100000023841858,0.0,0.9203124642372131,0.39808258414268494,0.11466797441244125,6.705522537231445e-08,0.7453542947769165,0.375,0.625,0.625,0.921875,0.828125,0.375,0.375,0.0,0.625,2076928,2428440,difficulty,True,8,8,0,0,23979,28243,0,0,720,720,0,0,0,False,528,0.07065435568044962,0.875,0.125,1.5,0.678792657328175,0.5758928571428571,0.6802455357142857,0.7942116477272727,529,0.07078817074802622,0.828125,0.8035714285714286,0.7142857142857143,2.5
1789714919.694001,rollout,90,91,0.953125,0.366436630487442,1.100000023841858,0.0,0.953125,0.366436630487442,0.10207031667232513,2.9802322387695312e-08,0.666665256023407,0.5,0.5,0.5,0.9375,0.859375,0.5,0.5,0.0,0.5,24089,3952,28041,376.390625,0.953125,0.366436630487442,1.100000023841858,0.0,0.953125,0.366436630487442,0.10207031667232513,2.9802322387695312e-08,0.666665256023407,0.5,0.5,0.5,0.9375,0.859375,0.5,0.5,0.0,0.5,2101017,2456481,difficulty,True,8,8,0,0,24089,28041,0,0,728,728,0,0,0,False,529,0.07078817074802622,0.75,0.25,1.0,0.7478909578906802,0.6458333333333334,0.8020833333333334,0.7961070415879017,531,0.07105580088317945,0.859375,0.8541666666666666,0.5,2.0
1789714929.2715394,rollout,91,92,0.8953124284744263,0.408803790807724,1.100000023841858,0.0,0.8953124284744263,0.408803790807724,0.04779297113418579,-0.0009313039481639862,0.47141000628471375,0.75,0.25,0.25,0.984375,0.796875,0.75,0.625,0.125,0.25,22182,4312,26494,346.59375,0.8953124284744263,0.408803790807724,1.100000023841858,0.0,0.8953124284744263,0.408803790807724,0.04779297113418579,-0.0009313039481639862,0.47141000628471375,0.75,0.25,0.25,0.984375,0.796875,0.75,0.625,0.125,0.25,2123199,2482975,difficulty,True,8,8,0,0,22182,26494,0,0,736,736,0,0,0,False,531,0.07105580088317945,0.625,0.375,1.0,0.7682830462427466,0.7625,0.503125,0.7975812146892656,534,0.07145724608590927,0.796875,0.875,0.4,2.0
1789714938.5933237,rollout,92,93,0.9359375238418579,0.38477665185928345,1.100000023841858,0.0,0.9359375238418579,0.38477665185928345,0.09935547411441803,2.60770320892334e-08,0.5773491859436035,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,21975,3336,25311,343.359375,0.9359375238418579,0.38477665185928345,1.100000023841858,0.0,0.9359375238418579,0.38477665185928345,0.09935547411441803,2.60770320892334e-08,0.5773491859436035,0.625,0.375,0.375,0.921875,0.84375,0.625,0.625,0.0,0.375,2145174,2508286,difficulty,True,8,8,0,0,21975,25311,0,0,744,744,0,0,0,False,534,0.07145724608590927,0.625,0.375,0.75,0.800722174241977,0.5875,0.784375,0.7973724250936329,537,0.0718586912886391,0.84375,0.825,0.4,1.75
1789714947.9589803,rollout,93,94,0.9015624523162842,0.41690173745155334,1.100000023841858,0.0,0.9015624523162842,0.41690173745155334,0.09083984792232513,1.862645149230957e-08,0.5773491263389587,0.625,0.375,0.375,0.890625,0.8125,0.625,0.625,0.0,0.375,25427,3392,28819,397.296875,0.9015624523162842,0.41690173745155334,1.100000023841858,0.0,0.9015624523162842,0.41690173745155334,0.09083984792232513,1.862645149230957e-08,0.5773491263389587,0.625,0.375,0.375,0.890625,0.8125,0.625,0.625,0.0,0.375,2170601,2537105,difficulty,True,8,8,0,0,25427,28819,0,0,752,752,0,0,0,False,537,0.0718586912886391,1.0,0.0,1.75,0.6097893971888563,0.5546875,0.833984375,0.7989117783985102,537,0.0718586912886391,0.8125,0.8125,0.375,2.75
1789714957.3888514,rollout,94,95,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.1279882937669754,9.406358003616333e-08,0.8164945840835571,0.25,0.75,0.75,0.921875,0.8125,0.25,0.25,0.0,0.75,24664,4656,29320,385.375,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.1279882937669754,9.406358003616333e-08,0.8164945840835571,0.25,0.75,0.75,0.921875,0.8125,0.25,0.25,0.0,0.75,2195265,2566425,difficulty,True,8,8,0,0,24664,29320,0,0,760,760,0,0,0,False,537,0.0718586912886391,0.75,0.25,1.25,0.7154518298914498,0.5625,0.8489583333333334,0.8008321694599627,539,0.07212632142379231,0.8125,0.7708333333333334,0.8333333333333334,2.25
1789714966.8691828,rollout,95,96,0.839062511920929,0.45621535181999207,1.100000023841858,0.0,0.839062511920929,0.45621535181999207,0.08310547471046448,9.313225746154785e-10,0.5773490071296692,0.625,0.375,0.375,0.890625,0.75,0.625,0.625,0.0,0.375,23055,4504,27559,360.234375,0.839062511920929,0.45621535181999207,1.100000023841858,0.0,0.839062511920929,0.45621535181999207,0.08310547471046448,9.313225746154785e-10,0.5773490071296692,0.625,0.375,0.375,0.890625,0.75,0.625,0.625,0.0,0.375,2218320,2593984,difficulty,True,8,8,0,0,23055,27559,0,0,768,768,0,0,0,False,539,0.07212632142379231,0.875,0.125,1.5,0.669171393891065,0.5669642857142857,0.61328125,0.802498840445269,540,0.07226013649136893,0.75,0.7142857142857143,0.42857142857142855,2.5
1789714976.637074,rollout,96,97,0.9906249642372131,0.3145764470100403,1.100000023841858,0.10000000149011612,0.9906249642372131,0.3145764470100403,0.072265625,6.891787052154541e-08,0.6666649580001831,0.5,0.5,0.5,1.0,0.890625,0.5,0.5,0.0,0.5,22095,4360,26455,345.234375,0.9906249642372131,0.3145764470100403,1.100000023841858,0.10000000149011612,0.9906249642372131,0.3145764470100403,0.072265625,6.891787052154541e-08,0.6666649580001831,0.5,0.5,0.5,1.0,0.890625,0.5,0.5,0.0,0.5,2240415,2620439,difficulty,True,8,8,0,0,22095,26455,0,0,776,776,0,0,0,False,540,0.07226013649136893,0.75,0.25,1.5,0.6961142625940433,0.6822916666666666,0.775390625,0.8038194444444444,542,0.07252776662652215,0.890625,0.8541666666666666,0.6666666666666666,2.5
1789714986.718372,rollout,97,98,0.7734375,0.48900359869003296,1.100000023841858,0.0,0.7734375,0.48900359869003296,0.10869140923023224,4.0978193283081055e-08,0.7453518509864807,0.375,0.625,0.625,0.859375,0.6875,0.5,0.375,0.125,0.5,26470,3976,30446,413.59375,0.7734375,0.48900359869003296,1.100000023841858,0.0,0.7734375,0.48900359869003296,0.10869140923023224,4.0978193283081055e-08,0.7453518509864807,0.375,0.625,0.625,0.859375,0.6875,0.5,0.375,0.125,0.5,2266885,2650885,difficulty,True,8,8,0,0,26470,30446,0,0,784,784,0,0,0,False,542,0.07252776662652215,1.0,0.0,2.375,0.5645159620315381,0.5625,0.5830078125,0.8054946955719557,542,0.07252776662652215,0.6875,0.6875,0.625,3.375
1789714996.177137,rollout,98,99,0.839062511920929,0.45621535181999207,1.100000023841858,0.0,0.839062511920929,0.45621535181999207,0.16322267055511475,5.960464477539063e-08,0.8164948225021362,0.25,0.75,0.75,0.890625,0.75,0.25,0.25,0.0,0.75,23293,4640,27933,363.953125,0.839062511920929,0.45621535181999207,1.100000023841858,0.0,0.839062511920929,0.45621535181999207,0.16322267055511475,5.960464477539063e-08,0.8164948225021362,0.25,0.75,0.75,0.890625,0.75,0.25,0.25,0.0,0.75,2290178,2678818,difficulty,True,8,8,0,0,23293,27933,0,0,792,792,0,0,0,False,542,0.07252776662652215,1.0,0.0,2.0,0.6000730933285597,0.65234375,0.77294921875,0.8064172047970479,542,0.07252776662652215,0.75,0.75,0.75,3.0
